Date,Time,Tank,Species,PAR
8/23/2023,16:45,MCAP HEAT,Montipora,21.8
8/23/2023,17:00,MCAP HEAT,Montipora,19.2
8/23/2023,17:15,MCAP HEAT,Montipora,17.3
8/23/2023,17:30,MCAP HEAT,Montipora,24.8
8/23/2023,17:45,MCAP HEAT,Montipora,20.1
8/23/2023,18:00,MCAP HEAT,Montipora,12.6
8/23/2023,18:15,MCAP HEAT,Montipora,10.9
8/23/2023,18:30,MCAP HEAT,Montipora,7.2
8/23/2023,18:45,MCAP HEAT,Montipora,3.8
8/23/2023,19:00,MCAP HEAT,Montipora,1.5
8/23/2023,19:15,MCAP HEAT,Montipora,0.2
8/23/2023,19:30,MCAP HEAT,Montipora,0
8/23/2023,19:45,MCAP HEAT,Montipora,0
8/23/2023,20:00,MCAP HEAT,Montipora,0
8/23/2023,20:15,MCAP HEAT,Montipora,0
8/23/2023,20:30,MCAP HEAT,Montipora,0
8/23/2023,20:45,MCAP HEAT,Montipora,0
8/23/2023,21:00,MCAP HEAT,Montipora,0
8/23/2023,21:15,MCAP HEAT,Montipora,0
8/23/2023,21:30,MCAP HEAT,Montipora,0
8/23/2023,21:45,MCAP HEAT,Montipora,0
8/23/2023,22:00,MCAP HEAT,Montipora,0
8/23/2023,22:15,MCAP HEAT,Montipora,0
8/23/2023,22:30,MCAP HEAT,Montipora,0
8/23/2023,22:45,MCAP HEAT,Montipora,0
8/23/2023,23:00,MCAP HEAT,Montipora,0
8/23/2023,23:15,MCAP HEAT,Montipora,0
8/23/2023,23:30,MCAP HEAT,Montipora,0
8/23/2023,23:45,MCAP HEAT,Montipora,0
8/24/2023,0:00,MCAP HEAT,Montipora,0
8/24/2023,0:15,MCAP HEAT,Montipora,0
8/24/2023,0:30,MCAP HEAT,Montipora,0
8/24/2023,0:45,MCAP HEAT,Montipora,0
8/24/2023,1:00,MCAP HEAT,Montipora,0
8/24/2023,1:15,MCAP HEAT,Montipora,0
8/24/2023,1:30,MCAP HEAT,Montipora,0
8/24/2023,1:45,MCAP HEAT,Montipora,0
8/24/2023,2:00,MCAP HEAT,Montipora,0
8/24/2023,2:15,MCAP HEAT,Montipora,0
8/24/2023,2:30,MCAP HEAT,Montipora,0
8/24/2023,2:45,MCAP HEAT,Montipora,0
8/24/2023,3:00,MCAP HEAT,Montipora,0
8/24/2023,3:15,MCAP HEAT,Montipora,0
8/24/2023,3:30,MCAP HEAT,Montipora,0
8/24/2023,3:45,MCAP HEAT,Montipora,0
8/24/2023,4:00,MCAP HEAT,Montipora,0
8/24/2023,4:15,MCAP HEAT,Montipora,0
8/24/2023,4:30,MCAP HEAT,Montipora,0
8/24/2023,4:45,MCAP HEAT,Montipora,0
8/24/2023,5:00,MCAP HEAT,Montipora,0
8/24/2023,5:15,MCAP HEAT,Montipora,0
8/24/2023,5:30,MCAP HEAT,Montipora,0
8/24/2023,5:45,MCAP HEAT,Montipora,0
8/24/2023,6:00,MCAP HEAT,Montipora,0
8/24/2023,6:15,MCAP HEAT,Montipora,0.5
8/24/2023,6:30,MCAP HEAT,Montipora,3.8
8/24/2023,6:45,MCAP HEAT,Montipora,8.4
8/24/2023,7:00,MCAP HEAT,Montipora,23.2
8/24/2023,7:15,MCAP HEAT,Montipora,61
8/24/2023,7:30,MCAP HEAT,Montipora,71.5
8/24/2023,7:45,MCAP HEAT,Montipora,113.6
8/24/2023,8:00,MCAP HEAT,Montipora,116.6
8/24/2023,8:15,MCAP HEAT,Montipora,117.2
8/24/2023,8:30,MCAP HEAT,Montipora,79.4
8/24/2023,8:45,MCAP HEAT,Montipora,147.9
8/24/2023,9:00,MCAP HEAT,Montipora,210.4
8/24/2023,9:15,MCAP HEAT,Montipora,253.7
8/24/2023,9:30,MCAP HEAT,Montipora,274.7
8/24/2023,9:45,MCAP HEAT,Montipora,267.3
8/24/2023,10:00,MCAP HEAT,Montipora,155.7
8/24/2023,10:15,MCAP HEAT,Montipora,123.4
8/24/2023,10:30,MCAP HEAT,Montipora,154.5
8/24/2023,10:45,MCAP HEAT,Montipora,249.7
8/24/2023,11:00,MCAP HEAT,Montipora,280.6
8/24/2023,11:15,MCAP HEAT,Montipora,336
8/24/2023,11:30,MCAP HEAT,Montipora,357.5
8/24/2023,11:45,MCAP HEAT,Montipora,337.8
8/24/2023,12:00,MCAP HEAT,Montipora,236.2
8/24/2023,12:15,MCAP HEAT,Montipora,288.4
8/24/2023,12:30,MCAP HEAT,Montipora,295.6
8/24/2023,12:45,MCAP HEAT,Montipora,256.3
8/24/2023,13:00,MCAP HEAT,Montipora,353.2
8/24/2023,13:15,MCAP HEAT,Montipora,353.6
8/24/2023,13:30,MCAP HEAT,Montipora,332.9
8/24/2023,13:45,MCAP HEAT,Montipora,311.4
8/24/2023,14:00,MCAP HEAT,Montipora,270.7
8/24/2023,14:15,MCAP HEAT,Montipora,171.1
8/24/2023,14:30,MCAP HEAT,Montipora,122.9
8/24/2023,14:45,MCAP HEAT,Montipora,75.6
8/24/2023,15:00,MCAP HEAT,Montipora,57.2
8/24/2023,15:15,MCAP HEAT,Montipora,35.2
8/24/2023,15:30,MCAP HEAT,Montipora,45.3
8/24/2023,15:45,MCAP HEAT,Montipora,40.8
8/24/2023,16:00,MCAP HEAT,Montipora,43.2
8/24/2023,16:15,MCAP HEAT,Montipora,39.6
8/24/2023,16:30,MCAP HEAT,Montipora,33.4
8/24/2023,16:45,MCAP HEAT,Montipora,31.9
8/24/2023,17:00,MCAP HEAT,Montipora,27
8/24/2023,17:15,MCAP HEAT,Montipora,27.5
8/24/2023,17:30,MCAP HEAT,Montipora,23.2
8/24/2023,17:45,MCAP HEAT,Montipora,20
8/24/2023,18:00,MCAP HEAT,Montipora,11.7
8/24/2023,18:15,MCAP HEAT,Montipora,7.4
8/24/2023,18:30,MCAP HEAT,Montipora,5.2
8/24/2023,18:45,MCAP HEAT,Montipora,3.2
8/24/2023,19:00,MCAP HEAT,Montipora,1.3
8/24/2023,19:15,MCAP HEAT,Montipora,0.1
8/24/2023,19:30,MCAP HEAT,Montipora,0
8/24/2023,19:45,MCAP HEAT,Montipora,0
8/24/2023,20:00,MCAP HEAT,Montipora,0
8/24/2023,20:15,MCAP HEAT,Montipora,0
8/24/2023,20:30,MCAP HEAT,Montipora,0
8/24/2023,20:45,MCAP HEAT,Montipora,0
8/24/2023,21:00,MCAP HEAT,Montipora,0
8/24/2023,21:15,MCAP HEAT,Montipora,0
8/24/2023,21:30,MCAP HEAT,Montipora,0
8/24/2023,21:45,MCAP HEAT,Montipora,0
8/24/2023,22:00,MCAP HEAT,Montipora,0
8/24/2023,22:15,MCAP HEAT,Montipora,0
8/24/2023,22:30,MCAP HEAT,Montipora,0
8/24/2023,22:45,MCAP HEAT,Montipora,0
8/24/2023,23:00,MCAP HEAT,Montipora,0
8/24/2023,23:15,MCAP HEAT,Montipora,0
8/24/2023,23:30,MCAP HEAT,Montipora,0
8/24/2023,23:45,MCAP HEAT,Montipora,0
8/25/2023,0:00,MCAP HEAT,Montipora,0
8/25/2023,0:15,MCAP HEAT,Montipora,0
8/25/2023,0:30,MCAP HEAT,Montipora,0
8/25/2023,0:45,MCAP HEAT,Montipora,0
8/25/2023,1:00,MCAP HEAT,Montipora,0
8/25/2023,1:15,MCAP HEAT,Montipora,0
8/25/2023,1:30,MCAP HEAT,Montipora,0
8/25/2023,1:45,MCAP HEAT,Montipora,0
8/25/2023,2:00,MCAP HEAT,Montipora,0
8/25/2023,2:15,MCAP HEAT,Montipora,0
8/25/2023,2:30,MCAP HEAT,Montipora,0
8/25/2023,2:45,MCAP HEAT,Montipora,0
8/25/2023,3:00,MCAP HEAT,Montipora,0
8/25/2023,3:15,MCAP HEAT,Montipora,0
8/25/2023,3:30,MCAP HEAT,Montipora,0
8/25/2023,3:45,MCAP HEAT,Montipora,0
8/25/2023,4:00,MCAP HEAT,Montipora,0
8/25/2023,4:15,MCAP HEAT,Montipora,0
8/25/2023,4:30,MCAP HEAT,Montipora,0
8/25/2023,4:45,MCAP HEAT,Montipora,0
8/25/2023,5:00,MCAP HEAT,Montipora,0
8/25/2023,5:15,MCAP HEAT,Montipora,0
8/25/2023,5:30,MCAP HEAT,Montipora,0
8/25/2023,5:45,MCAP HEAT,Montipora,0
8/25/2023,6:00,MCAP HEAT,Montipora,0
8/25/2023,6:15,MCAP HEAT,Montipora,0.3
8/25/2023,6:30,MCAP HEAT,Montipora,2
8/25/2023,6:45,MCAP HEAT,Montipora,4.9
8/25/2023,7:00,MCAP HEAT,Montipora,8.9
8/25/2023,7:15,MCAP HEAT,Montipora,17.8
8/25/2023,7:30,MCAP HEAT,Montipora,24.8
8/25/2023,7:45,MCAP HEAT,Montipora,63.8
8/25/2023,8:00,MCAP HEAT,Montipora,139.3
8/25/2023,8:15,MCAP HEAT,Montipora,145.7
8/25/2023,8:30,MCAP HEAT,Montipora,76
8/25/2023,8:45,MCAP HEAT,Montipora,82.1
8/25/2023,9:00,MCAP HEAT,Montipora,173
8/25/2023,9:15,MCAP HEAT,Montipora,253.7
8/25/2023,9:30,MCAP HEAT,Montipora,245.7
8/25/2023,9:45,MCAP HEAT,Montipora,235.2
8/25/2023,10:00,MCAP HEAT,Montipora,171.5
8/25/2023,10:15,MCAP HEAT,Montipora,148.5
8/25/2023,10:30,MCAP HEAT,Montipora,156.5
8/25/2023,10:45,MCAP HEAT,Montipora,238.8
8/25/2023,11:00,MCAP HEAT,Montipora,273.4
8/25/2023,11:15,MCAP HEAT,Montipora,338.9
8/25/2023,11:30,MCAP HEAT,Montipora,357.2
8/25/2023,11:45,MCAP HEAT,Montipora,346.8
8/25/2023,12:00,MCAP HEAT,Montipora,292.8
8/25/2023,12:15,MCAP HEAT,Montipora,109.1
8/25/2023,12:30,MCAP HEAT,Montipora,99.9
8/25/2023,12:45,MCAP HEAT,Montipora,144.5
8/25/2023,13:00,MCAP HEAT,Montipora,163.2
8/25/2023,13:15,MCAP HEAT,Montipora,191.1
8/25/2023,13:30,MCAP HEAT,Montipora,127.2
8/25/2023,13:45,MCAP HEAT,Montipora,140.3
8/25/2023,14:00,MCAP HEAT,Montipora,157.7
8/25/2023,14:15,MCAP HEAT,Montipora,221.7
8/25/2023,14:30,MCAP HEAT,Montipora,200.3
8/25/2023,14:45,MCAP HEAT,Montipora,138.2
8/25/2023,15:00,MCAP HEAT,Montipora,99.7
8/25/2023,15:15,MCAP HEAT,Montipora,78.4
8/25/2023,15:30,MCAP HEAT,Montipora,79.8
8/25/2023,15:45,MCAP HEAT,Montipora,89.5
8/25/2023,16:00,MCAP HEAT,Montipora,77.6
8/25/2023,16:15,MCAP HEAT,Montipora,69.3
8/25/2023,16:30,MCAP HEAT,Montipora,57.5
8/25/2023,16:45,MCAP HEAT,Montipora,45.8
8/25/2023,17:00,MCAP HEAT,Montipora,29.8
8/25/2023,17:15,MCAP HEAT,Montipora,32.2
8/25/2023,17:30,MCAP HEAT,Montipora,17.9
8/25/2023,17:45,MCAP HEAT,Montipora,19.4
8/25/2023,18:00,MCAP HEAT,Montipora,9.5
8/25/2023,18:15,MCAP HEAT,Montipora,12
8/25/2023,18:30,MCAP HEAT,Montipora,5.6
8/25/2023,18:45,MCAP HEAT,Montipora,2.9
8/25/2023,19:00,MCAP HEAT,Montipora,1.2
8/25/2023,19:15,MCAP HEAT,Montipora,0.1
8/25/2023,19:30,MCAP HEAT,Montipora,0
8/25/2023,19:45,MCAP HEAT,Montipora,0
8/25/2023,20:00,MCAP HEAT,Montipora,0
8/25/2023,20:15,MCAP HEAT,Montipora,0
8/25/2023,20:30,MCAP HEAT,Montipora,0
8/25/2023,20:45,MCAP HEAT,Montipora,0
8/25/2023,21:00,MCAP HEAT,Montipora,0
8/25/2023,21:15,MCAP HEAT,Montipora,0
8/25/2023,21:30,MCAP HEAT,Montipora,0
8/25/2023,21:45,MCAP HEAT,Montipora,0
8/25/2023,22:00,MCAP HEAT,Montipora,0
8/25/2023,22:15,MCAP HEAT,Montipora,0
8/25/2023,22:30,MCAP HEAT,Montipora,0
8/25/2023,22:45,MCAP HEAT,Montipora,0
8/25/2023,23:00,MCAP HEAT,Montipora,0
8/25/2023,23:15,MCAP HEAT,Montipora,0
8/25/2023,23:30,MCAP HEAT,Montipora,0
8/25/2023,23:45,MCAP HEAT,Montipora,0
8/26/2023,0:00,MCAP HEAT,Montipora,0
8/26/2023,0:15,MCAP HEAT,Montipora,0
8/26/2023,0:30,MCAP HEAT,Montipora,0
8/26/2023,0:45,MCAP HEAT,Montipora,0
8/26/2023,1:00,MCAP HEAT,Montipora,0
8/26/2023,1:15,MCAP HEAT,Montipora,0
8/26/2023,1:30,MCAP HEAT,Montipora,0
8/26/2023,1:45,MCAP HEAT,Montipora,0
8/26/2023,2:00,MCAP HEAT,Montipora,0
8/26/2023,2:15,MCAP HEAT,Montipora,0
8/26/2023,2:30,MCAP HEAT,Montipora,0
8/26/2023,2:45,MCAP HEAT,Montipora,0
8/26/2023,3:00,MCAP HEAT,Montipora,0
8/26/2023,3:15,MCAP HEAT,Montipora,0
8/26/2023,3:30,MCAP HEAT,Montipora,0
8/26/2023,3:45,MCAP HEAT,Montipora,0
8/26/2023,4:00,MCAP HEAT,Montipora,0
8/26/2023,4:15,MCAP HEAT,Montipora,0
8/26/2023,4:30,MCAP HEAT,Montipora,0
8/26/2023,4:45,MCAP HEAT,Montipora,0
8/26/2023,5:00,MCAP HEAT,Montipora,0
8/26/2023,5:15,MCAP HEAT,Montipora,0
8/26/2023,5:30,MCAP HEAT,Montipora,0
8/26/2023,5:45,MCAP HEAT,Montipora,0
8/26/2023,6:00,MCAP HEAT,Montipora,0
8/26/2023,6:15,MCAP HEAT,Montipora,0.3
8/26/2023,6:30,MCAP HEAT,Montipora,1.8
8/26/2023,6:45,MCAP HEAT,Montipora,6.2
8/26/2023,7:00,MCAP HEAT,Montipora,12.4
8/26/2023,7:15,MCAP HEAT,Montipora,43.4
8/26/2023,7:30,MCAP HEAT,Montipora,34.9
8/26/2023,7:45,MCAP HEAT,Montipora,92.9
8/26/2023,8:00,MCAP HEAT,Montipora,32
8/26/2023,8:15,MCAP HEAT,Montipora,101.4
8/26/2023,8:30,MCAP HEAT,Montipora,65.7
8/26/2023,8:45,MCAP HEAT,Montipora,128.1
8/26/2023,9:00,MCAP HEAT,Montipora,182.6
8/26/2023,9:15,MCAP HEAT,Montipora,239.2
8/26/2023,9:30,MCAP HEAT,Montipora,187.9
8/26/2023,9:45,MCAP HEAT,Montipora,179.7
8/26/2023,10:00,MCAP HEAT,Montipora,140
8/26/2023,10:15,MCAP HEAT,Montipora,130
8/26/2023,10:30,MCAP HEAT,Montipora,188.8
8/26/2023,10:45,MCAP HEAT,Montipora,254.1
8/26/2023,11:00,MCAP HEAT,Montipora,173.3
8/26/2023,11:15,MCAP HEAT,Montipora,217.7
8/26/2023,11:30,MCAP HEAT,Montipora,250.1
8/26/2023,11:45,MCAP HEAT,Montipora,250.2
8/26/2023,12:00,MCAP HEAT,Montipora,309.7
8/26/2023,12:15,MCAP HEAT,Montipora,257.3
8/26/2023,12:30,MCAP HEAT,Montipora,236.9
8/26/2023,12:45,MCAP HEAT,Montipora,219.4
8/26/2023,13:00,MCAP HEAT,Montipora,88.4
8/26/2023,13:15,MCAP HEAT,Montipora,92.9
8/26/2023,13:30,MCAP HEAT,Montipora,121.9
8/26/2023,13:45,MCAP HEAT,Montipora,59.5
8/26/2023,14:00,MCAP HEAT,Montipora,72.5
8/26/2023,14:15,MCAP HEAT,Montipora,174
8/26/2023,14:30,MCAP HEAT,Montipora,152.3
8/26/2023,14:45,MCAP HEAT,Montipora,95.7
8/26/2023,15:00,MCAP HEAT,Montipora,70.1
8/26/2023,15:15,MCAP HEAT,Montipora,70.2
8/26/2023,15:30,MCAP HEAT,Montipora,50.5
8/26/2023,15:45,MCAP HEAT,Montipora,61
8/26/2023,16:00,MCAP HEAT,Montipora,66.4
8/26/2023,16:15,MCAP HEAT,Montipora,40.5
8/26/2023,16:30,MCAP HEAT,Montipora,15.1
8/26/2023,16:45,MCAP HEAT,Montipora,14.7
8/26/2023,17:00,MCAP HEAT,Montipora,21.1
8/26/2023,17:15,MCAP HEAT,Montipora,15.5
8/26/2023,17:30,MCAP HEAT,Montipora,19.4
8/26/2023,17:45,MCAP HEAT,Montipora,14.8
8/26/2023,18:00,MCAP HEAT,Montipora,11.4
8/26/2023,18:15,MCAP HEAT,Montipora,11.3
8/26/2023,18:30,MCAP HEAT,Montipora,6.4
8/26/2023,18:45,MCAP HEAT,Montipora,2.4
8/26/2023,19:00,MCAP HEAT,Montipora,0.9
8/26/2023,19:15,MCAP HEAT,Montipora,0.1
8/26/2023,19:30,MCAP HEAT,Montipora,0
8/26/2023,19:45,MCAP HEAT,Montipora,0
8/26/2023,20:00,MCAP HEAT,Montipora,0
8/26/2023,20:15,MCAP HEAT,Montipora,0
8/26/2023,20:30,MCAP HEAT,Montipora,0
8/26/2023,20:45,MCAP HEAT,Montipora,0
8/26/2023,21:00,MCAP HEAT,Montipora,0
8/26/2023,21:15,MCAP HEAT,Montipora,0
8/26/2023,21:30,MCAP HEAT,Montipora,0
8/26/2023,21:45,MCAP HEAT,Montipora,0
8/26/2023,22:00,MCAP HEAT,Montipora,0
8/26/2023,22:15,MCAP HEAT,Montipora,0
8/26/2023,22:30,MCAP HEAT,Montipora,0
8/26/2023,22:45,MCAP HEAT,Montipora,0
8/26/2023,23:00,MCAP HEAT,Montipora,0
8/26/2023,23:15,MCAP HEAT,Montipora,0
8/26/2023,23:30,MCAP HEAT,Montipora,0
8/26/2023,23:45,MCAP HEAT,Montipora,0
8/27/2023,0:00,MCAP HEAT,Montipora,0
8/27/2023,0:15,MCAP HEAT,Montipora,0
8/27/2023,0:30,MCAP HEAT,Montipora,0
8/27/2023,0:45,MCAP HEAT,Montipora,0
8/27/2023,1:00,MCAP HEAT,Montipora,0
8/27/2023,1:15,MCAP HEAT,Montipora,0
8/27/2023,1:30,MCAP HEAT,Montipora,0
8/27/2023,1:45,MCAP HEAT,Montipora,0
8/27/2023,2:00,MCAP HEAT,Montipora,0
8/27/2023,2:15,MCAP HEAT,Montipora,0
8/27/2023,2:30,MCAP HEAT,Montipora,0
8/27/2023,2:45,MCAP HEAT,Montipora,0
8/27/2023,3:00,MCAP HEAT,Montipora,0
8/27/2023,3:15,MCAP HEAT,Montipora,0
8/27/2023,3:30,MCAP HEAT,Montipora,0
8/27/2023,3:45,MCAP HEAT,Montipora,0
8/27/2023,4:00,MCAP HEAT,Montipora,0
8/27/2023,4:15,MCAP HEAT,Montipora,0
8/27/2023,4:30,MCAP HEAT,Montipora,0
8/27/2023,4:45,MCAP HEAT,Montipora,0
8/27/2023,5:00,MCAP HEAT,Montipora,0
8/27/2023,5:15,MCAP HEAT,Montipora,0
8/27/2023,5:30,MCAP HEAT,Montipora,0
8/27/2023,5:45,MCAP HEAT,Montipora,0
8/27/2023,6:00,MCAP HEAT,Montipora,0
8/27/2023,6:15,MCAP HEAT,Montipora,0.1
8/27/2023,6:30,MCAP HEAT,Montipora,2.1
8/27/2023,6:45,MCAP HEAT,Montipora,8.6
8/27/2023,7:00,MCAP HEAT,Montipora,31.9
8/27/2023,7:15,MCAP HEAT,Montipora,67.4
8/27/2023,7:30,MCAP HEAT,Montipora,81.8
8/27/2023,7:45,MCAP HEAT,Montipora,83
8/27/2023,8:00,MCAP HEAT,Montipora,25.9
8/27/2023,8:15,MCAP HEAT,Montipora,63.8
8/27/2023,8:30,MCAP HEAT,Montipora,37.4
8/27/2023,8:45,MCAP HEAT,Montipora,149.9
8/27/2023,9:00,MCAP HEAT,Montipora,97.7
8/27/2023,9:15,MCAP HEAT,Montipora,93.7
8/27/2023,9:30,MCAP HEAT,Montipora,82.2
8/27/2023,9:45,MCAP HEAT,Montipora,70.1
8/27/2023,10:00,MCAP HEAT,Montipora,87.7
8/27/2023,10:15,MCAP HEAT,Montipora,83.6
8/27/2023,10:30,MCAP HEAT,Montipora,103.6
8/27/2023,10:45,MCAP HEAT,Montipora,144.8
8/27/2023,11:00,MCAP HEAT,Montipora,164.6
8/27/2023,11:15,MCAP HEAT,Montipora,182
8/27/2023,11:30,MCAP HEAT,Montipora,206.8
8/27/2023,11:45,MCAP HEAT,Montipora,255.6
8/27/2023,12:00,MCAP HEAT,Montipora,257.2
8/27/2023,12:15,MCAP HEAT,Montipora,233.5
8/27/2023,12:30,MCAP HEAT,Montipora,119.1
8/27/2023,12:45,MCAP HEAT,Montipora,146.6
8/27/2023,13:00,MCAP HEAT,Montipora,154.2
8/27/2023,13:15,MCAP HEAT,Montipora,211.6
8/27/2023,13:30,MCAP HEAT,Montipora,272.7
8/27/2023,13:45,MCAP HEAT,Montipora,163.9
8/27/2023,14:00,MCAP HEAT,Montipora,143.1
8/27/2023,14:15,MCAP HEAT,Montipora,112.7
8/27/2023,14:30,MCAP HEAT,Montipora,69.3
8/27/2023,14:45,MCAP HEAT,Montipora,99.8
8/27/2023,15:00,MCAP HEAT,Montipora,68.5
8/27/2023,15:15,MCAP HEAT,Montipora,39.7
8/27/2023,15:30,MCAP HEAT,Montipora,39.8
8/27/2023,15:45,MCAP HEAT,Montipora,26.6
8/27/2023,16:00,MCAP HEAT,Montipora,18.6
8/27/2023,16:15,MCAP HEAT,Montipora,25.7
8/27/2023,16:30,MCAP HEAT,Montipora,34
8/27/2023,16:45,MCAP HEAT,Montipora,26.7
8/27/2023,17:00,MCAP HEAT,Montipora,20.7
8/27/2023,17:15,MCAP HEAT,Montipora,16.5
8/27/2023,17:30,MCAP HEAT,Montipora,16.5
8/27/2023,17:45,MCAP HEAT,Montipora,13.4
8/27/2023,18:00,MCAP HEAT,Montipora,11.1
8/27/2023,18:15,MCAP HEAT,Montipora,8.1
8/27/2023,18:30,MCAP HEAT,Montipora,3.9
8/27/2023,18:45,MCAP HEAT,Montipora,2.2
8/27/2023,19:00,MCAP HEAT,Montipora,0.8
8/27/2023,19:15,MCAP HEAT,Montipora,0
8/27/2023,19:30,MCAP HEAT,Montipora,0
8/27/2023,19:45,MCAP HEAT,Montipora,0
8/27/2023,20:00,MCAP HEAT,Montipora,0
8/27/2023,20:15,MCAP HEAT,Montipora,0
8/27/2023,20:30,MCAP HEAT,Montipora,0
8/27/2023,20:45,MCAP HEAT,Montipora,0
8/27/2023,21:00,MCAP HEAT,Montipora,0
8/27/2023,21:15,MCAP HEAT,Montipora,0
8/27/2023,21:30,MCAP HEAT,Montipora,0
8/27/2023,21:45,MCAP HEAT,Montipora,0
8/27/2023,22:00,MCAP HEAT,Montipora,0
8/27/2023,22:15,MCAP HEAT,Montipora,0
8/27/2023,22:30,MCAP HEAT,Montipora,0
8/27/2023,22:45,MCAP HEAT,Montipora,0
8/27/2023,23:00,MCAP HEAT,Montipora,0
8/27/2023,23:15,MCAP HEAT,Montipora,0
8/27/2023,23:30,MCAP HEAT,Montipora,0
8/27/2023,23:45,MCAP HEAT,Montipora,0
8/28/2023,0:00,MCAP HEAT,Montipora,0
8/28/2023,0:15,MCAP HEAT,Montipora,0
8/28/2023,0:30,MCAP HEAT,Montipora,0
8/28/2023,0:45,MCAP HEAT,Montipora,0
8/28/2023,1:00,MCAP HEAT,Montipora,0
8/28/2023,1:15,MCAP HEAT,Montipora,0
8/28/2023,1:30,MCAP HEAT,Montipora,0
8/28/2023,1:45,MCAP HEAT,Montipora,0
8/28/2023,2:00,MCAP HEAT,Montipora,0
8/28/2023,2:15,MCAP HEAT,Montipora,0
8/28/2023,2:30,MCAP HEAT,Montipora,0
8/28/2023,2:45,MCAP HEAT,Montipora,0
8/28/2023,3:00,MCAP HEAT,Montipora,0
8/28/2023,3:15,MCAP HEAT,Montipora,0
8/28/2023,3:30,MCAP HEAT,Montipora,0
8/28/2023,3:45,MCAP HEAT,Montipora,0
8/28/2023,4:00,MCAP HEAT,Montipora,0
8/28/2023,4:15,MCAP HEAT,Montipora,0
8/28/2023,4:30,MCAP HEAT,Montipora,0
8/28/2023,4:45,MCAP HEAT,Montipora,0
8/28/2023,5:00,MCAP HEAT,Montipora,0
8/28/2023,5:15,MCAP HEAT,Montipora,0
8/28/2023,5:30,MCAP HEAT,Montipora,0
8/28/2023,5:45,MCAP HEAT,Montipora,0
8/28/2023,6:00,MCAP HEAT,Montipora,0
8/28/2023,6:15,MCAP HEAT,Montipora,0.2
8/28/2023,6:30,MCAP HEAT,Montipora,1.9
8/28/2023,6:45,MCAP HEAT,Montipora,4.9
8/28/2023,7:00,MCAP HEAT,Montipora,16.8
8/28/2023,7:15,MCAP HEAT,Montipora,10
8/28/2023,7:30,MCAP HEAT,Montipora,10.1
8/28/2023,7:45,MCAP HEAT,Montipora,17.5
8/28/2023,8:00,MCAP HEAT,Montipora,19.7
8/28/2023,8:15,MCAP HEAT,Montipora,34.3
8/28/2023,8:30,MCAP HEAT,Montipora,59.4
8/28/2023,8:45,MCAP HEAT,Montipora,136.1
8/28/2023,9:00,MCAP HEAT,Montipora,168.2
8/28/2023,9:15,MCAP HEAT,Montipora,181.3
8/28/2023,9:30,MCAP HEAT,Montipora,160.5
8/28/2023,9:45,MCAP HEAT,Montipora,126.9
8/28/2023,10:00,MCAP HEAT,Montipora,92.8
8/28/2023,10:15,MCAP HEAT,Montipora,100.4
8/28/2023,10:30,MCAP HEAT,Montipora,156.7
8/28/2023,10:45,MCAP HEAT,Montipora,272.1
8/28/2023,11:00,MCAP HEAT,Montipora,234.7
8/28/2023,11:15,MCAP HEAT,Montipora,299.7
8/28/2023,11:30,MCAP HEAT,Montipora,302.8
8/28/2023,11:45,MCAP HEAT,Montipora,307.4
8/28/2023,12:00,MCAP HEAT,Montipora,287.7
8/28/2023,12:15,MCAP HEAT,Montipora,261.4
8/28/2023,12:30,MCAP HEAT,Montipora,248.3
8/28/2023,12:45,MCAP HEAT,Montipora,285.4
8/28/2023,13:00,MCAP HEAT,Montipora,299.7
8/28/2023,13:15,MCAP HEAT,Montipora,274
8/28/2023,13:30,MCAP HEAT,Montipora,228.6
8/28/2023,13:45,MCAP HEAT,Montipora,195.8
8/28/2023,14:00,MCAP HEAT,Montipora,197.1
8/28/2023,14:15,MCAP HEAT,Montipora,165.4
8/28/2023,14:30,MCAP HEAT,Montipora,122.1
8/28/2023,14:45,MCAP HEAT,Montipora,101.3
8/28/2023,15:00,MCAP HEAT,Montipora,45
8/28/2023,15:15,MCAP HEAT,Montipora,59.4
8/28/2023,15:30,MCAP HEAT,Montipora,62.3
8/28/2023,15:45,MCAP HEAT,Montipora,51.6
8/28/2023,16:00,MCAP HEAT,Montipora,36.8
8/28/2023,16:15,MCAP HEAT,Montipora,26.6
8/28/2023,16:30,MCAP HEAT,Montipora,29
8/28/2023,16:45,MCAP HEAT,Montipora,27.7
8/28/2023,17:00,MCAP HEAT,Montipora,19.2
8/28/2023,17:15,MCAP HEAT,Montipora,20.3
8/28/2023,17:30,MCAP HEAT,Montipora,14.8
8/28/2023,17:45,MCAP HEAT,Montipora,11.5
8/28/2023,18:00,MCAP HEAT,Montipora,9.4
8/28/2023,18:15,MCAP HEAT,Montipora,8.3
8/28/2023,18:30,MCAP HEAT,Montipora,4.6
8/28/2023,18:45,MCAP HEAT,Montipora,2.4
8/28/2023,19:00,MCAP HEAT,Montipora,0.6
8/28/2023,19:15,MCAP HEAT,Montipora,0
8/28/2023,19:30,MCAP HEAT,Montipora,0
8/28/2023,19:45,MCAP HEAT,Montipora,0
8/28/2023,20:00,MCAP HEAT,Montipora,0
8/28/2023,20:15,MCAP HEAT,Montipora,0
8/28/2023,20:30,MCAP HEAT,Montipora,0
8/28/2023,20:45,MCAP HEAT,Montipora,0
8/28/2023,21:00,MCAP HEAT,Montipora,0
8/28/2023,21:15,MCAP HEAT,Montipora,0
